-379.2188715504934,-152442.7704372287
-430.14093377326196,-172912.9913366341
723.1598790637422,290703.78637668863
374.91924709159,150714.11684144477
-907.1082691405734,-364649.66284174204
373.9083510033788,150307.74550986945
168.7010454949152,67816.21451975557
-871.4624975461618,-350320.3763435786
615.1229158383346,247273.87788535113
731.6242231164449,294106.3781996474
136.1724324678271,54739.99833466077
-143.03834387088978,-57500.27669867162
2.8934774627120987,1163.0312774085917
676.8483280252879,272086.9504008791
392.5424319913923,157798.48208713817
481.0443364903631,193375.46887896486
-267.46726821863035,-107519.60931192907
-325.3991905007805,-130807.73226843734
634.5530090955742,255084.6043899408
-32.315224863246385,-12990.557221046249
-994.0513752709277,-399600.0264068105
-433.91657974120744,-174430.76779006366
-734.3106054886774,-295186.52267312
-598.2290184379824,-240482.92219670667
417.25352737705816,167732.12497453648
-925.0744935333661,-371871.92694487004
-235.5856107852601,-94703.46358229964
-802.0420122791883,-322413.9521665256
-821.4604992792654,-330220.013057871
777.3567450808191,312490.4495831326
689.7153276512247,277259.371020909
166.632981286245,66984.87090683517
457.01985042721617,183717.83689705713
-457.20517971762376,-183792.58004090324
807.3593223305172,324551.2216148314
453.747252281938,182402.281241519
917.3552890883182,368768.6322869599
-187.94770788298808,-75553.44582913183
-0.522742474408119,-210.25907457828905
-668.8140781242157,-268857.49504204723
565.73113512336,227418.81668560163
-216.24656493792816,-86929.33733527566
441.49554115372644,177477.20118303588
-467.8538250238489,-188073.24174592705
-16.768417795556047,-6740.877591736929
-534.8893017437574,-215020.91347513514
171.39797149703668,68900.35503965958
-710.5821841025779,-285647.9060860162
283.52100204118756,113972.82663573945
-955.682583898029,-384176.10992026934
940.1708567415949,377940.2897065818
406.5771460119638,163440.31361792455
-938.319037161377,-377196.11693134654
698.7874417840451,280906.28106769844
299.18630013991765,120270.13861680566
-39.96659738224855,-16066.341641606952
275.78837567189953,110864.37888239771
-896.129674495821,-360236.36440618447
-541.1121374632102,-217522.4386734008
190.69138616565874,76656.13795439656
72.03823535712422,28958.615477092793
-567.7015800650918,-228211.16061226232
213.2832694998874,85737.87624618315
264.41398433146287,106291.97365818596
-507.0074813148999,-203812.66702275418
-422.90770279222784,-170005.29613469102
533.2515924109109,214362.32633517298
-703.07809827405,-282631.3296189033
784.7506973212128,315462.7533169911
577.3320297811301,232082.27425015223
10.73752524814654,4316.269459532726
458.60176866049665,184353.75410595545
-612.0194189428296,-246026.54184413078
598.1629745095893,240456.1307186792
999.1963989774479,401668.03826062306
524.6973664970719,210923.60279499774
-868.2670273821759,-349035.8254577937
747.3326281349812,300421.0187831349
282.6644495147307,113628.50005776601
-137.04676659663062,-55091.71536029946
-899.9458442759923,-361770.43107551924
-807.5911923048295,-324644.6737040492
208.03423716104112,83627.81143745151
-646.5236323181618,-259896.93198393664
-220.3451528342914,-88576.9336020402
-487.3550965486264,-195912.58128769818
304.53004272732414,122418.27611200832
-13.07342769855154,-5255.524088653971
-965.3947689597666,-388080.3228478593
478.2627613966174,192257.3001691399
83.42754382375915,33537.01725476553
499.74518949671824,200893.04722001316
-789.2033597818755,-317252.92684274784
-352.81412150909136,-141828.29328238545
889.3315537631363,357503.33729510766
-715.3194847724674,-287552.25926706585
907.0824628615685,364639.04654467735
539.2080813403463,216756.78246770342
753.4321357408851,302872.9671650413
922.5263122745021,370847.3381028018
225.8812701520551,90802.16164594881
-90.35478746801107,-36321.950640010735
-257.9392880415861,-103689.44512698284
451.7049219277201,181581.2824116305
219.14252259394607,88093.2444285675
-985.6254261822743,-396212.86902152386
153.39576601530257,61663.626855410694
133.43699044724895,53640.374714278136
848.3302641517357,341021.17968267325
763.6523423671472,306981.40029098035
-823.6038136258279,-331081.6065640229
666.6927527232331,268004.49849851575
-135.30434110454962,-54391.27564582723
-822.7705342672982,-330746.6355947523
402.1723999585747,161669.64446622742
686.1774268712927,275837.1660409032
-157.47012069396328,-63301.723981911135
-590.5879512049826,-237411.28041043237
-131.96755774712733,-53049.918099837014
723.0636416888426,290665.0997988679
-704.5661534943711,-283229.51472258643
104.71244750687083,42093.361228224014
177.58781935964157,71388.61940976555
369.75473514727037,148638.0284875334
906.8583885982735,364548.9706626863
937.8163095705581,376993.78246384015
-522.0059684223897,-209841.92685327854
743.0789875230719,298711.0926891847
-816.3706285226033,-328173.9298045555
104.17365998587888,41876.773386115434
524.5766823471656,210875.08882875592
-215.58870423330018,-86664.88312118941
-273.2341258665581,-109837.83533804872
-7.299638697662431,-2934.5117196397578
-360.2829805618102,-144830.70889561874
272.5819660850718,109575.43044489733
304.12580783701355,122255.77724337048
347.6028716834171,139733.17431146288
-733.232197012498,-294753.01195569045
-477.5804350108664,-191983.2533665402
-82.08712488073684,-32998.42303535726
-512.9049454294764,-206183.3956991297
-675.7694298850179,-271653.4852427942
-720.1916746050791,-289510.83670450526
841.043276968896,338091.87496065884
-929.0719459236367,-373478.8676281778
49.9752204760548,20089.47764943384
636.8286699023904,255999.4000084658
712.1422186360182,286274.78384015535
-64.64791680317262,-25988.014853207525
237.89263821070244,95630.62590548613
793.2923338169405,318896.4160218725
-557.1583860301212,-223972.88939031164
-222.83918550315934,-89579.51278743762
574.6785656629224,231015.605025117
353.9047276621434,142266.46495857823
192.44350139249173,77360.47285696943
-916.1233563178386,-368273.64855423546
-500.08785495198805,-201031.0381175756
258.5391557717792,103930.34427568445
-94.58367883334336,-38021.9277546303
-152.05923828377377,-61126.59686878016
860.8421325293468,346050.8406660312
621.8228959690937,249967.21093809113
-843.2223342300986,-338968.0792039584
-837.7671414567396,-336775.1397147645
643.306490682668,258603.42695731454
645.3558567213927,259427.2540704607
-659.3829935910787,-265066.28205327
177.0153476575831,71158.49082328903
-147.7764021583647,-59404.934435323616
894.1865248374481,359454.99294323556
-189.63237383986927,-76230.66671873764
423.95969074583263,170427.94363454616
-231.73864931849255,-93157.01892592
-167.17389647348386,-67202.55645205153
-254.05037632143035,-102126.13683790337
-127.7392605502115,-51350.17983569218
-535.7567777159475,-215369.63118216698
-651.2662151925024,-261803.40856469225
-456.6256775653068,-183559.62527529075
141.24223249344868,56778.01333072042
151.30509006612215,60823.19352178852
439.65888019627096,176738.87964075519
803.2412393585096,322895.7884992145
201.59271214917771,81038.37506810253
403.6590659053784,162267.27109418216
-418.6870389579145,-168308.6264151388
-240.38522436046208,-96632.86600293138
